baseline,metric,candidate,holm_adjusted_p,improvement,lower,positive_is_better,raw_one_sided_p,reject_no_improvement,relative_improvement,upper
0.3168350213473985,aurc,0.298770157290724,0.11764705882352941,0.018064864056674512,0.0023294644319370537,True,0.0196078431372549,False,0.057016626444420175,0.028030702525384758
0.17523886601127503,brier,0.15563881691023498,0.19607843137254902,0.019600049101040046,-0.011662223572931174,True,0.0392156862745098,False,0.11184761432876975,0.038181978779912744
0.6070207093908115,nll,0.5434749359071542,1.0,0.06354577348365731,-0.24163545923248098,True,0.3333333333333333,False,0.10468468785427439,0.25947151452398026
0.27891961788886555,aurc,0.298770157290724,1.0,-0.019850539401858436,-0.05387731671463134,True,0.9607843137254902,False,-0.0711693912106527,0.007426545421274957
0.11511494736584219,brier,0.15563881691023498,1.0,-0.0405238695443928,-0.057299908948332125,True,1.0,False,-0.3520296058130967,-0.014351443146964573
0.42913636735221206,nll,0.5434749359071542,1.0,-0.11433856855494218,-0.3523433400044769,True,0.7843137254901961,False,-0.26643877623426687,0.054500627624957436
