domain,status,rows,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,error_prevalence,mce,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
severity_1,estimable,89,multilevel,0.8722874488246986,0.29959289988941296,0.8295918367346939,0.19386124455014125,0.11235955056179775,0.15730337078651685,0.24719101123595505,0.13027203944588273,0.550561797752809,0.5897053947756701,89.0,0.5478558055112676,0.3111111111111111,0.4126984126984127,0.4444444444444444,0.5061728395061729,0.550561797752809
severity_1,estimable,89,raw_confidence,0.7835436599087142,0.3192371252820406,0.7826530612244899,0.2295621238250641,0.12359550561797752,0.1348314606741573,0.23595505617977527,0.1931397317165739,0.550561797752809,0.5014583617448807,89.0,0.6496426974057652,0.3111111111111111,0.42857142857142855,0.5,0.5308641975308642,0.550561797752809
severity_1,estimable,89,uncertainty_only,0.8671847126601664,0.2998570714228096,0.825,0.19355438789725088,0.14606741573033707,0.15730337078651685,0.24719101123595505,0.15195807908068704,0.550561797752809,0.6380457101092587,89.0,0.5537769995506635,0.3333333333333333,0.4126984126984127,0.4444444444444444,0.5061728395061729,0.550561797752809
severity_2,estimable,55,class_localization,0.9902587665745561,0.30761534922147044,0.97953216374269,0.07483625240743967,0.23636363636363636,0.2909090909090909,0.41818181818181815,0.09068602128823802,0.6545454545454545,0.32830747006764566,55.0,0.2545973897299629,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,class_only,0.9850982222598709,0.3102266896837758,0.9722222222222223,0.07815092087034381,0.2545454545454545,0.3090909090909091,0.4,0.07653281104641961,0.6545454545454545,0.19612060823644095,55.0,0.2534701341579708,0.35714285714285715,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,class_uncertainty,0.9824018274631335,0.31630597940814814,0.9649122807017544,0.0788224523820683,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.06644151589814062,0.6545454545454545,0.6666666666666667,55.0,0.24720149734380426,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,confidence_calibrated,0.9697190975537254,0.3266388188068449,0.9444444444444444,0.09950633036737538,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.11342426827622279,0.6545454545454545,0.33050364621180944,55.0,0.32720459568087584,0.39285714285714285,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,flat_joint,0.9877739252739254,0.3099971001012451,0.9751461988304093,0.07274030326939288,0.23636363636363636,0.2909090909090909,0.4,0.060411225264075094,0.6545454545454545,0.3901939512595709,55.0,0.21843488646303957,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,localization_only,0.9657726859183716,0.364580458944519,0.9239766081871345,0.13224304381704347,0.03636363636363636,0.18181818181818182,0.3090909090909091,0.09700503266711195,0.6545454545454545,0.2499177734168061,55.0,0.6432939848894663,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,localization_uncertainty,0.9842320224016653,0.32312074413398,0.9649122807017544,0.09774878757203498,0.10909090909090909,0.2909090909090909,0.4,0.09347887562288988,0.6545454545454545,0.16666666666666669,55.0,0.5471252002866658,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,multilevel,0.9876333829458831,0.3098455849497299,0.9751461988304093,0.09378797945656847,0.23636363636363636,0.2909090909090909,0.4,0.10418070127427607,0.6545454545454545,0.5018764508596394,55.0,0.5363858923659528,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,raw_confidence,0.9697190975537254,0.3266388188068449,0.9444444444444444,0.14507591130296613,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.23900813541629096,0.6545454545454545,0.5036068484187126,55.0,0.4648754734708998,0.39285714285714285,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_2,estimable,55,uncertainty_only,0.9819913007368174,0.3182096313118,0.9634502923976609,0.09275103007493334,0.2,0.2545454545454545,0.38181818181818183,0.07624275612212701,0.6545454545454545,0.5698936990210761,55.0,0.5320652199621327,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
severity_3,not_estimable_minimum_rows,0,,,,,,,,,,,,,,,,,,
shift_scene,estimable,55,class_localization,0.9902587665745561,0.30761534922147044,0.97953216374269,0.07483625240743967,0.23636363636363636,0.2909090909090909,0.41818181818181815,0.09068602128823802,0.6545454545454545,0.32830747006764566,55.0,0.2545973897299629,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,class_only,0.9850982222598709,0.3102266896837758,0.9722222222222223,0.07815092087034381,0.2545454545454545,0.3090909090909091,0.4,0.07653281104641961,0.6545454545454545,0.19612060823644095,55.0,0.2534701341579708,0.35714285714285715,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,class_uncertainty,0.9824018274631335,0.31630597940814814,0.9649122807017544,0.0788224523820683,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.06644151589814062,0.6545454545454545,0.6666666666666667,55.0,0.24720149734380426,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,confidence_calibrated,0.9697190975537254,0.3266388188068449,0.9444444444444444,0.09950633036737538,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.11342426827622279,0.6545454545454545,0.33050364621180944,55.0,0.32720459568087584,0.39285714285714285,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,flat_joint,0.9877739252739254,0.3099971001012451,0.9751461988304093,0.07274030326939288,0.23636363636363636,0.2909090909090909,0.4,0.060411225264075094,0.6545454545454545,0.3901939512595709,55.0,0.21843488646303957,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,localization_only,0.9657726859183716,0.364580458944519,0.9239766081871345,0.13224304381704347,0.03636363636363636,0.18181818181818182,0.3090909090909091,0.09700503266711195,0.6545454545454545,0.2499177734168061,55.0,0.6432939848894663,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,localization_uncertainty,0.9842320224016653,0.32312074413398,0.9649122807017544,0.09774878757203498,0.10909090909090909,0.2909090909090909,0.4,0.09347887562288988,0.6545454545454545,0.16666666666666669,55.0,0.5471252002866658,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,multilevel,0.9876333829458831,0.3098455849497299,0.9751461988304093,0.09378797945656847,0.23636363636363636,0.2909090909090909,0.4,0.10418070127427607,0.6545454545454545,0.5018764508596394,55.0,0.5363858923659528,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_scene,estimable,55,raw_confidence,0.9697190975537254,0.3266388188068449,0.9444444444444444,0.14507591130296613,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.23900813541629096,0.6545454545454545,0.5036068484187126,55.0,0.4648754734708998,0.39285714285714285,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
