fusion,baseline,metric,holm_adjusted_p,improvement,lower,positive_is_better,raw_one_sided_p,reject_no_improvement,upper
learned_fusion,learned_deterministic,aurc,0.001999000499750125,0.12976512997745943,0.12435113619684772,True,0.0004997501249375312,True,0.1352669288694461
learned_fusion,learned_deterministic,auroc,0.001999000499750125,0.15306618844432718,0.14749138816119461,True,0.0004997501249375312,True,0.1588411532739613
learned_fusion,learned_stochastic,aurc,0.001999000499750125,0.008377166520268986,0.006455413602624979,True,0.0004997501249375312,True,0.01032567134306541
learned_fusion,learned_stochastic,auroc,0.001999000499750125,0.01927954391116027,0.01694609673501512,True,0.0004997501249375312,True,0.02157959821857924
