method,family,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,error_prevalence,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00,auprc_ci_lower,auprc_ci_upper,aurc_ci_lower,aurc_ci_upper,auroc_ci_lower,auroc_ci_upper,brier_ci_lower,brier_ci_upper,ece_ci_lower,ece_ci_upper,nll_ci_lower,nll_ci_upper
confidence,direct_control,0.7834117786759655,0.3486603509348329,0.7737024494047728,0.18804549830807665,0.004246417738730258,0.024286162535299655,0.22618972910783391,0.009551712783551172,0.5685179374542412,47805,0.5606324344839984,0.36815462494247586,0.4633934974898398,0.5034515218073423,0.5385241138872748,0.5685179374542412,0.7769129163515838,0.790412764065103,0.34224151110923795,0.35526077210604456,0.7683582081414589,0.7787638706076587,0.18583120433487177,0.19019643053954535,0.007656850340017876,0.015232381012877765,0.5549971060254797,0.5659812957332824
deterministic_fixed,fixed_empirical_cdf,0.6851554142193512,0.48483895210051886,0.6207873997553259,0.23415169265413777,2.0918313983892897e-05,2.0918313983892897e-05,2.0918313983892897e-05,0.00442974591190203,0.5685179374542412,47805,0.6599232137916083,0.4852110613730494,0.5112359550561798,0.5269061813617822,0.5444741429401511,0.5685179374542412,0.6793038799377135,0.6914291771981224,0.47685770223745183,0.49212883806697283,0.6155634527737813,0.6260770945437363,0.23308374890769515,0.23520893730919792,0.0030265979319110364,0.009774019269075325,0.6576497073973493,0.6620889103982102
equal_fixed_fusion,fixed_equal_late_fusion,0.7203538695728775,0.41950525154446966,0.6805096782217892,0.220421567297393,0.00010459156991946449,0.00029285639577450055,0.059198828574416905,0.007645952109059438,0.5685179374542412,47805,0.6322531701644131,0.4431242940216709,0.4952486253884772,0.5186695952306244,0.5428471818710052,0.5685179374542412,0.7141356611200439,0.7263852237600937,0.41187537568726373,0.4273989408170866,0.6752752041812994,0.6855947964997836,0.21899524654744115,0.22188381488746545,0.00582123319334067,0.012639174933172239,0.6289117874882695,0.6357827496985529
learned_deterministic,regularized_logistic,0.6951917846387303,0.4889883745602465,0.6224316175641095,0.232870480864188,0.0,0.0,0.0,0.004515526900567177,0.5685179374542412,47805,0.6568308507439468,0.48747019202610553,0.5061558689935453,0.521101349231252,0.5411272515979082,0.5685179374542412,0.6892743530294173,0.7014238623916768,0.48129918566597213,0.49679135725612056,0.6170274131753346,0.6276310707589027,0.23182215237580645,0.23390423428436982,0.004371622039854631,0.01110174667290356,0.6545951344663443,0.6592534689766608
learned_fusion,regularized_logistic,0.8067234318216439,0.3592232445827871,0.7754978060084367,0.19023502924486596,0.0,0.0,0.14425269323292542,0.01059046764360373,0.5685179374542412,47805,0.5639648286996429,0.36501694347989794,0.4535919196748745,0.49503190042882544,0.5319465427077281,0.5685179374542412,0.8013523834611387,0.8121003401500635,0.3523608747418984,0.3661590505985516,0.771115119295257,0.7800182199394289,0.18828930508393668,0.19213746986086258,0.008469391592328252,0.015138572309701951,0.5595312783430976,0.5688064232633119
learned_fusion_plus_confidence,regularized_logistic,0.8494950288332752,0.3173640013385661,0.826180999526069,0.16721319209985577,0.028197887250287625,0.1069135027716766,0.28852630477983476,0.006681962245015721,0.5685179374542412,47805,0.5072145854547881,0.3258586788269255,0.43470595266555107,0.48352682773768435,0.5285531667635096,0.5685179374542412,0.8446947644517508,0.8545089627967806,0.3109301256044019,0.32380871295637015,0.8221374084694016,0.8301720003074996,0.16521960851703463,0.1692822627048994,0.006394147694548715,0.012668444147778294,0.5018823010907386,0.5124773808891575
learned_stochastic,regularized_logistic,0.783838779283285,0.3676004111030561,0.7562182620972764,0.1966361849235333,0.00014642819788725028,0.0006903043614684656,0.16012969354670015,0.008483011836626506,0.5685179374542412,47805,0.5782907769686387,0.3837175249968623,0.46557494621085344,0.5016211693337517,0.5352004648460198,0.5685179374542412,0.7781984841495485,0.7896484843339797,0.3608074339083684,0.37450602412438916,0.7512544342836927,0.7609673817634665,0.19471984325439518,0.19848439815937258,0.006435854819692399,0.013197208069203839,0.5739690482363489,0.5827377491629988
nonlinear_fusion,random_forest_sensitivity,0.8395752698240679,0.3138261300915504,0.8186586619565659,0.16893779063716982,0.09478088066101872,0.16448070285534985,0.2975211797929087,0.008818143422621693,0.5685179374542412,47805,0.5089492063656216,0.3426348157135088,0.4426547932106144,0.48744901160966425,0.5290412550842534,0.5685179374542412,0.8344192890161581,0.8446420119968804,0.30737446528297335,0.31987345362725644,0.8143678469694136,0.8233468436662776,0.16682908118988896,0.1711137332608668,0.007840663923723857,0.013811184525382816,0.5034936068729753,0.5144281049505436
stochastic_fixed,fixed_empirical_cdf,0.6791788529166864,0.4052338427357015,0.6694318610850735,0.21558128801243326,0.010124463968204163,0.03434787156155214,0.12762263361573056,0.006300861198308533,0.5685179374542412,47805,0.6212384974521211,0.4608626532234448,0.5193939756155869,0.5374699299236482,0.5525392213829169,0.5685179374542412,0.6726681447250218,0.6864037679502466,0.39812115126454195,0.41235342955169113,0.6637732033653901,0.6750767349619569,0.21385730664924016,0.2173536095215899,0.00462920842614993,0.011594654781902945,0.6173098718969442,0.6250174766161488
