attribute,value,rows,error_prevalence,method,auprc,aurc,auroc,n,risk_at_0.50,risk_at_0.80,risk_at_0.90,risk_at_1.00
object_size,medium,16911,0.5081899355449115,deterministic_fixed,0.7001590335097784,0.3731533487565783,0.6959948597225893,16911.0,0.35726111636707664,0.44585704782319463,0.47391590013140605,0.5081899355449115
object_size,medium,16911,0.5081899355449115,equal_fixed_fusion,0.7398515227181821,0.3023917473026306,0.7607045135437764,16911.0,0.3161069063386944,0.439056840860374,0.4727989487516426,0.5081899355449115
object_size,medium,16911,0.5081899355449115,learned_deterministic,0.7228858511324833,0.3848214352385152,0.7050046576279034,16911.0,0.3468543046357616,0.4334392785867396,0.47049934296977663,0.5081899355449115
object_size,medium,16911,0.5081899355449115,learned_fusion,0.7887836313519969,0.299429864021625,0.7907521315667467,16911.0,0.27980132450331124,0.4236085446078794,0.46616294349540077,0.5081899355449115
object_size,medium,16911,0.5081899355449115,learned_fusion_plus_confidence,0.8229046890251708,0.26568902097307734,0.8270561522366477,16911.0,0.2556764427625355,0.41340823416364847,0.4626806833114323,0.5081899355449115
object_size,medium,16911,0.5081899355449115,learned_stochastic,0.7578243377134544,0.3168136514197481,0.7599334397536929,16911.0,0.31043046357615894,0.4295217680538103,0.46852825229960576,0.5081899355449115
object_size,medium,16911,0.5081899355449115,nonlinear_fusion,0.8135960759838721,0.2560610204160966,0.8246548806990536,16911.0,0.2716414380321665,0.41658659176583634,0.46314060446780553,0.5081899355449115
object_size,medium,16911,0.5081899355449115,stochastic_fixed,0.674625797499556,0.3118300395894743,0.7237227437268785,16911.0,0.35146641438032167,0.4607879370241703,0.48475689881734557,0.5081899355449115
object_size,small,23364,0.6383752782057867,confidence,0.7879439147221079,0.45371080398032165,0.7244383776183554,23364.0,0.4934086629001883,0.591375989728226,0.6170344302834316,0.6383752782057867
object_size,small,23364,0.6383752782057867,deterministic_fixed,0.757272411202419,0.5409004248685091,0.6446113767259747,23364.0,0.5433145009416196,0.5937299379413653,0.6149895377591782,0.6383752782057867
object_size,small,23364,0.6383752782057867,equal_fixed_fusion,0.7701927207184877,0.49492812726538815,0.6735622506310367,23364.0,0.5315014552302688,0.5941579285255725,0.6135628685562108,0.6383752782057867
object_size,small,23364,0.6383752782057867,learned_deterministic,0.7380824239778037,0.5548483752248676,0.6183064112029159,23364.0,0.5636877247046739,0.6041087096083886,0.6151322046794749,0.6383752782057867
object_size,small,23364,0.6383752782057867,learned_fusion,0.8107203070479052,0.47278143309861936,0.7220667381465341,23364.0,0.4881013525081322,0.5812112133533063,0.6091401940270116,0.6383752782057867
object_size,small,23364,0.6383752782057867,learned_fusion_plus_confidence,0.8544420549330383,0.42151883746787966,0.7857248279565187,23364.0,0.4430748159561719,0.5693879734645838,0.6057161879398897,0.6383752782057867
object_size,small,23364,0.6383752782057867,learned_stochastic,0.7983165014678592,0.4707362971158069,0.713202192389612,23364.0,0.4997431946584489,0.586347100363792,0.611755754232452,0.6383752782057867
object_size,small,23364,0.6383752782057867,nonlinear_fusion,0.8481250941079707,0.41618225602932535,0.7814617784996741,23364.0,0.4523198082520116,0.573774876952707,0.6069526345824615,0.6383752782057867
object_size,small,23364,0.6383752782057867,stochastic_fixed,0.7123608968276502,0.5081450568614071,0.6268368190646909,23364.0,0.5718198938537922,0.6191418788786647,0.6284477839071714,0.6383752782057867
scene,city street,32349,0.567034529660886,confidence,0.7861069851332088,0.3459641223276402,0.7777097192534265,32349.0,0.3614219474497682,0.5003477588871715,0.5366649493388288,0.567034529660886
scene,city street,32349,0.567034529660886,deterministic_fixed,0.6839315335648842,0.48292521159536794,0.6216029066257373,32349.0,0.48228748068006183,0.5256182380216383,0.5434655675768504,0.567034529660886
scene,city street,32349,0.567034529660886,equal_fixed_fusion,0.7130063684231959,0.42468396380723045,0.6724899868265428,32349.0,0.44680061823802164,0.5190108191653787,0.5422634380903314,0.567034529660886
scene,city street,32349,0.567034529660886,learned_deterministic,0.6922679896553073,0.48746456453913556,0.6208217171340398,32349.0,0.48816074188562597,0.5202859350850078,0.5403743774686588,0.567034529660886
scene,city street,32349,0.567034529660886,learned_fusion,0.8029957782998103,0.3576264075371555,0.7739050068253317,32349.0,0.3651313755795981,0.49420401854714063,0.5309290743602953,0.567034529660886
scene,city street,32349,0.567034529660886,learned_fusion_plus_confidence,0.8473270135874,0.31768101403888127,0.8253165485911137,32349.0,0.3234003091190108,0.4825347758887172,0.5274257255710115,0.567034529660886
scene,city street,32349,0.567034529660886,learned_stochastic,0.7785250834807971,0.3674203812352618,0.7530228690161362,32349.0,0.38553323029366304,0.5011591962905718,0.5342950369225485,0.567034529660886
scene,city street,32349,0.567034529660886,nonlinear_fusion,0.8342660305627001,0.3168918925656179,0.8128114952082164,32349.0,0.3451004636785162,0.4866692426584235,0.5279065773656191,0.567034529660886
scene,city street,32349,0.567034529660886,stochastic_fixed,0.6689694523065886,0.4127679058337182,0.6564253282343019,32349.0,0.4701081916537867,0.5389489953632148,0.5516743946419371,0.567034529660886
scene,gas stations,47,0.5319148936170213,not_estimable,,,,,,,,
scene,highway,9482,0.5821556633621598,confidence,0.8042229161248848,0.35379964212086495,0.782343175017741,9482.0,0.38114321873022566,0.5164777221196942,0.5510897586126083,0.5821556633621598
scene,highway,9482,0.5821556633621598,deterministic_fixed,0.7062019720431951,0.4867336991765195,0.6329250844983869,9482.0,0.49230120227800045,0.5387556024255207,0.5573002109210218,0.5821556633621598
scene,highway,9482,0.5821556633621598,equal_fixed_fusion,0.7539630243886265,0.4112061585793517,0.7089177576469212,9482.0,0.44399915629614006,0.5249143158449776,0.5541363955940942,0.5821556633621598
scene,highway,9482,0.5821556633621598,learned_deterministic,0.7216270152359652,0.49051619092198867,0.6401608304252719,9482.0,0.4859734233284117,0.5303190087002373,0.5517928286852589,0.5821556633621598
scene,highway,9482,0.5821556633621598,learned_fusion,0.8193770550477862,0.3739219081470153,0.7782866580339312,9482.0,0.37755747732545875,0.5105457421566043,0.545816733067729,0.5821556633621598
scene,highway,9482,0.5821556633621598,learned_fusion_plus_confidence,0.8636693770413577,0.32143705803710565,0.8359738164738933,9482.0,0.33431765450326933,0.4967044555760612,0.5418326693227091,0.5821556633621598
scene,highway,9482,0.5821556633621598,learned_stochastic,0.7988203323018661,0.38043788167629955,0.7596418694993745,9482.0,0.39717359206918373,0.5160822567888215,0.5486290133583314,0.5821556633621598
scene,highway,9482,0.5821556633621598,nonlinear_fusion,0.8576751237972959,0.3180193394287799,0.8318231990138197,9482.0,0.34739506433241935,0.5009227524387029,0.5421842043590345,0.5821556633621598
scene,highway,9482,0.5821556633621598,stochastic_fixed,0.7147757936912368,0.39639531607793366,0.700733256699515,9482.0,0.4532798987555368,0.5438966517268653,0.5646824466838528,0.5821556633621598
scene,parking lot,352,0.5880681818181818,confidence,0.8091427973750064,0.36553261042046614,0.7754122938530735,352.0,0.4034090909090909,0.5319148936170213,0.555205047318612,0.5880681818181818
scene,parking lot,352,0.5880681818181818,deterministic_fixed,0.7330877804842558,0.5143289995600875,0.635415625520573,352.0,0.5,0.5390070921985816,0.5488958990536278,0.5880681818181818
scene,parking lot,352,0.5880681818181818,equal_fixed_fusion,0.7599341339586207,0.449652932148823,0.6780942861902381,352.0,0.4602272727272727,0.5354609929078015,0.5457413249211357,0.5880681818181818
scene,parking lot,352,0.5880681818181818,learned_deterministic,0.721082202572948,0.5253890070751546,0.6234216225220722,352.0,0.5113636363636364,0.5425531914893617,0.5583596214511041,0.5880681818181818
scene,parking lot,352,0.5880681818181818,learned_fusion,0.8504946425152949,0.37487918920710633,0.7828419123771446,352.0,0.3977272727272727,0.49645390070921985,0.5425867507886435,0.5880681818181818
scene,parking lot,352,0.5880681818181818,learned_fusion_plus_confidence,0.8848289981302836,0.3256632369411838,0.8416458437447942,352.0,0.3465909090909091,0.5,0.5425867507886435,0.5880681818181818
scene,parking lot,352,0.5880681818181818,learned_stochastic,0.8277920671098113,0.38287236814257475,0.7743461602532067,352.0,0.3977272727272727,0.5177304964539007,0.5457413249211357,0.5880681818181818
scene,parking lot,352,0.5880681818181818,nonlinear_fusion,0.8546292342049338,0.3395904521353876,0.8082292187239715,352.0,0.3806818181818182,0.5035460992907801,0.5457413249211357,0.5880681818181818
scene,parking lot,352,0.5880681818181818,stochastic_fixed,0.6895296845056551,0.4186777164764099,0.664167916041979,352.0,0.48863636363636365,0.5567375886524822,0.5772870662460567,0.5880681818181818
