attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
category_name,truck,2651,0.8125235760090532,estimable,learned_spatial_quality,0.8838146443992816,0.7544797640226694,0.640619949969081,0.2345436795800206,0.0,0.0,0.0,0.25384724859463625,2651.0,0.6695244898678543,0.7481146304675717,0.7699353448275862,0.785007072135785,0.7984073763621123,0.8125235760090532
category_name,truck,2651,0.8125235760090532,estimable,product_fusion,0.9300357181245205,0.6212101494163262,0.7995970250472192,0.18637114308566388,0.00980761976612599,0.01735194266314598,0.052810260279139945,0.23351367983476415,2651.0,0.5553394821315407,0.6877828054298643,0.7564655172413793,0.7784064120697785,0.7963118189438391,0.8125235760090532
category_name,truck,2651,0.8125235760090532,estimable,spatial_agreement,0.8886566543380512,0.7197471566510428,0.6690271620437573,0.22276738053521072,0.0,0.0,0.0,0.2508582521759854,2651.0,0.6369345396626385,0.7398190045248869,0.7737068965517241,0.7864214992927864,0.7984073763621123,0.8125235760090532
object_size,large,7530,0.48725099601593624,estimable,capacity_control_product,0.8867543490410292,0.20801545543703145,0.8951399790865585,0.135952705468956,0.16069057104913678,0.3745019920318725,0.5517928286852589,0.07352672146895406,7530.0,0.4372153994676377,0.16812749003984065,0.30734206033010814,0.374003984063745,0.43455806404013575,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,confidence,0.8685554096653664,0.2137304497796529,0.8852582968145791,0.14076199839868767,0.03851261620185923,0.3576361221779549,0.5411686586985391,0.0711732724462797,7530.0,0.4516190632665331,0.1752988047808765,0.3107569721115538,0.37765604249667994,0.4375092223697801,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,direct_spatial_fusion,0.8715070805710068,0.20559439501567947,0.8950144673775091,0.12922417348300874,0.16308100929614874,0.39614873837981407,0.5634794156706507,0.05150168472490848,7530.0,0.41999885199854387,0.15272244355909695,0.31360273192942517,0.38114209827357237,0.4395750332005312,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,equal_fusion,0.8415329379853984,0.21014645722945735,0.8811328582383365,0.13481009444958425,0.1649402390438247,0.38605577689243026,0.5475431606905711,0.051239527476034684,7530.0,0.4326756499882335,0.16334661354581673,0.3236577499525707,0.39110225763612216,0.4448871181938911,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,learned_spatial_quality,0.7592280524128114,0.2854928284854563,0.7941718094348239,0.18675741741073912,0.00039840637450199205,0.00039840637450199205,0.3752988047808765,0.05376861685167196,7530.0,0.5581073484799143,0.24807436918990705,0.35344336937962434,0.4050464807436919,0.4496089715213221,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,product_fusion,0.8427701343239566,0.2083034260105005,0.8851261495033641,0.1335978487172009,0.16600265604249667,0.3865869853917663,0.5552456839309429,0.061703142563049915,7530.0,0.43004772191132934,0.15776892430278885,0.3187250996015936,0.39110225763612216,0.4456249077763022,0.48725099601593624
object_size,large,7530,0.48725099601593624,estimable,spatial_agreement,0.6902214719381079,0.3325705396603735,0.7228029432989912,0.21840633120261002,0.0,0.0,0.0,0.06526679927697981,7530.0,0.637735676064643,0.31314741035856575,0.3906279643331436,0.4211487383798141,0.4553637302641287,0.48725099601593624
object_size,medium,16911,0.5081899355449115,estimable,capacity_control_product,0.7982027737526022,0.2796782099988263,0.8043489325650302,0.1835390396873589,0.011353556856483945,0.09656436638874105,0.3477026787298208,0.048469031010327124,16911.0,0.5473816587930274,0.2738883632923368,0.3760770400405474,0.4225737305048414,0.46438896189224704,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,confidence,0.7484067772975413,0.2979892027063071,0.7720089602290259,0.19814608312096965,0.01082135887883626,0.05735911536869493,0.289220034297203,0.05918359298494818,16911.0,0.5827644119612856,0.2975402081362346,0.393394154417976,0.43513933032744473,0.47325886990801574,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,direct_spatial_fusion,0.7956958779551006,0.2771670915854776,0.8066698138171621,0.18101056530863535,0.02252971438708533,0.10052628466678493,0.36047543019336525,0.03964549226678596,16911.0,0.5433633287045613,0.27140491958372753,0.373796249366447,0.4226476457979156,0.46616294349540077,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,equal_fusion,0.780850281917634,0.27888052728002494,0.7975872785129415,0.1829795611056372,0.025545502927088876,0.11548696114954764,0.36047543019336525,0.025361082665095888,16911.0,0.5484441713073323,0.28027436140018924,0.3836796756208819,0.4276738857269569,0.46800262812089355,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,learned_spatial_quality,0.7386615509426433,0.32545236893897994,0.7475764903213089,0.2049850475499059,0.0,0.0,0.22334575128614512,0.0285135471595585,16911.0,0.5987269347754789,0.3262771996215705,0.39998310525426595,0.4360263138443344,0.4707621550591327,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,product_fusion,0.782048381724321,0.27915499741047406,0.7990387386878934,0.1833962426709315,0.02483590562355863,0.1073265921589498,0.3550943173082609,0.03208789070835733,16911.0,0.5483086523711415,0.27684484389782404,0.37996283155938504,0.4270086480892897,0.46865965834428386,0.5081899355449115
object_size,medium,16911,0.5081899355449115,estimable,spatial_agreement,0.7195137448007868,0.32053252075858507,0.7367807996995032,0.208654791276345,0.007687304121577671,0.02134705221453492,0.2141209863402519,0.03223983415517985,16911.0,0.6063114455194649,0.3345553453169347,0.4093596891366785,0.44297435139330327,0.4735873850197109,0.5081899355449115
object_size,small,23364,0.6383752782057867,estimable,capacity_control_product,0.8412697029858018,0.43395480810251313,0.7646015074097043,0.1849755301162539,0.0023112480739599386,0.003552473891456942,0.09857045026536553,0.028938153952992065,23364.0,0.5496999390152755,0.4664441020373224,0.5414857841638643,0.5727049004921891,0.6052881871789995,0.6383752782057867
