attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
object_size,large,24,0.5,estimable,direct_spatial_fusion,0.9688131313131313,0.181234336586672,0.9652777777777778,0.07754629629630089,0.375,0.5,0.625,0.05555560138888887,24.0,0.24892214923542064,0.08333333333333333,0.29411764705882354,0.4,0.45454545454545453,0.5
object_size,large,24,0.5,estimable,equal_fusion,0.9688131313131313,0.181234336586672,0.9652777777777778,0.09423318722550356,0.375,0.5,0.625,0.11766071508666733,24.0,0.2736223638584245,0.08333333333333333,0.29411764705882354,0.4,0.45454545454545453,0.5
object_size,large,24,0.5,estimable,learned_spatial_quality,0.8815132783882784,0.25979391358374904,0.8472222222222222,0.23447438480981253,0.125,0.125,0.4583333333333333,0.17389705852281878,24.0,2.329134037152418,0.25,0.29411764705882354,0.4,0.45454545454545453,0.5
object_size,large,24,0.5,estimable,product_fusion,0.9763888888888889,0.17825814611048155,0.9722222222222222,0.08006728391572704,0.375,0.5,0.625,0.06589396392021718,24.0,0.23129764075542933,0.08333333333333333,0.29411764705882354,0.4,0.45454545454545453,0.5
object_size,large,24,0.5,estimable,spatial_agreement,0.7039754428341385,0.4559277693006156,0.6666666666666667,0.2608330151645097,0.0,0.0,0.0,0.19680918950398602,24.0,1.9029508404701687,0.3333333333333333,0.4117647058823529,0.45,0.5,0.5
object_size,medium,79,0.43037974683544306,estimable,capacity_control_product,0.7961662172967044,0.2166986097370277,0.7993464052287582,0.1771834634153296,0.17721518987341772,0.21518987341772153,0.31645569620253167,0.07692528341221963,79.0,0.48952236177179426,0.25,0.30357142857142855,0.3125,0.375,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,confidence,0.7402135129087405,0.2195405302812564,0.7882352941176471,0.19904063811629036,0.16455696202531644,0.21518987341772153,0.34177215189873417,0.14045319242419022,79.0,0.900958914325313,0.225,0.26785714285714285,0.34375,0.4027777777777778,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,direct_spatial_fusion,0.7712864591871936,0.21544480053966975,0.8052287581699347,0.1861707871672666,0.12658227848101267,0.16455696202531644,0.569620253164557,0.14328365962187775,79.0,0.7088144787059198,0.2,0.26785714285714285,0.34375,0.3888888888888889,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,equal_fusion,0.7733513948051596,0.20803535159029932,0.8124183006535948,0.1963255541068928,0.1518987341772152,0.25316455696202533,0.6075949367088608,0.12835907587334847,79.0,1.2294753816839,0.2,0.30357142857142855,0.34375,0.3888888888888889,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,learned_spatial_quality,0.7150415259992112,0.2091757028361172,0.7862745098039216,0.22417795241154836,0.25316455696202533,0.35443037974683544,0.4430379746835443,0.15948351536695915,79.0,1.9839983955943474,0.275,0.3392857142857143,0.359375,0.4027777777777778,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,product_fusion,0.7740519493537608,0.20831911817409302,0.8117647058823529,0.20531793625422096,0.1518987341772152,0.25316455696202533,0.5949367088607594,0.15332631461882562,79.0,1.4212473540979491,0.175,0.2857142857142857,0.359375,0.375,0.43037974683544306
object_size,medium,79,0.43037974683544306,estimable,spatial_agreement,0.6703815855438701,0.2520484253671528,0.7392156862745097,0.23988036886637093,0.05063291139240506,0.1518987341772152,0.4430379746835443,0.14673438525635393,79.0,1.8895081744517317,0.25,0.3392857142857143,0.390625,0.4027777777777778,0.43037974683544306
object_size,small,86,0.686046511627907,estimable,capacity_control_product,0.8702490903790923,0.4871827304896286,0.7520401757689894,0.18453666635392924,0.06976744186046512,0.06976744186046512,0.08139534883720931,0.11693520429243115,86.0,1.3027848407808078,0.5348837209302325,0.6229508196721312,0.6231884057971014,0.6538461538461539,0.686046511627907
object_size,small,86,0.686046511627907,estimable,confidence,0.7722916785957464,0.5031677115719501,0.6892655367231638,0.20854471474704706,0.06976744186046512,0.06976744186046512,0.08139534883720931,0.1654646029044233,86.0,1.0726133815924888,0.5348837209302325,0.6557377049180327,0.6811594202898551,0.6923076923076923,0.686046511627907
object_size,small,86,0.686046511627907,estimable,direct_spatial_fusion,0.820642768599241,0.4971825711036219,0.7106089139987446,0.1941527019478063,0.08139534883720931,0.08139534883720931,0.09302325581395349,0.10617199794510025,86.0,1.1811471007928778,0.6046511627906976,0.6229508196721312,0.6521739130434783,0.6794871794871795,0.686046511627907
object_size,small,86,0.686046511627907,estimable,equal_fusion,0.8189292545662519,0.49400335924395966,0.7124921531701193,0.19883710203414148,0.05813953488372093,0.05813953488372093,0.09302325581395349,0.1738276916634651,86.0,0.8767756300810602,0.5581395348837209,0.6885245901639344,0.6521739130434783,0.6666666666666666,0.686046511627907
object_size,small,86,0.686046511627907,estimable,learned_spatial_quality,0.799825954638981,0.5488483575002829,0.6547394852479598,0.24819558277149031,0.03488372093023256,0.03488372093023256,0.05813953488372093,0.22813996874586667,86.0,1.4552482588277962,0.5813953488372093,0.639344262295082,0.6521739130434783,0.6666666666666666,0.686046511627907
object_size,small,86,0.686046511627907,estimable,product_fusion,0.8083267460278618,0.4959727930763239,0.7037037037037037,0.22427452992592903,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.2422438616838396,86.0,1.5724479527883382,0.5581395348837209,0.6721311475409836,0.6811594202898551,0.6666666666666666,0.686046511627907
object_size,small,86,0.686046511627907,estimable,spatial_agreement,0.7773357746414511,0.5705341408130612,0.6264908976773383,0.2194139805040117,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.16223095453168448,86.0,1.3965815020090775,0.627906976744186,0.639344262295082,0.6811594202898551,0.6666666666666666,0.686046511627907
scene,city street,134,0.5149253731343284,estimable,capacity_control_product,0.7823584506012639,0.3087953538067823,0.7625418060200668,0.20702657386499285,0.08955223880597014,0.14925373134328357,0.19402985074626866,0.08571453107702934,134.0,1.0788561718520473,0.29850746268656714,0.40425531914893614,0.4444444444444444,0.4628099173553719,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,confidence,0.6942073499229904,0.3094524102812994,0.744035674470457,0.2201634768852575,0.07462686567164178,0.13432835820895522,0.208955223880597,0.12545353545913465,134.0,1.1297072722552999,0.29850746268656714,0.4148936170212766,0.48148148148148145,0.5041322314049587,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,direct_spatial_fusion,0.7906223863210582,0.2981302560601729,0.7846153846153846,0.1993409358270644,0.04477611940298507,0.04477611940298507,0.30597014925373134,0.10557044304538674,134.0,1.0695512773034537,0.26865671641791045,0.40425531914893614,0.4351851851851852,0.4793388429752066,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,equal_fusion,0.7718697501139857,0.30102684477594743,0.7665551839464884,0.21893200367777294,0.05970149253731343,0.16417910447761194,0.208955223880597,0.16143006215073433,134.0,1.2113336445150316,0.26865671641791045,0.44680851063829785,0.4444444444444444,0.47107438016528924,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,learned_spatial_quality,0.70921004809615,0.3449670531364466,0.6947603121516164,0.26785654444901796,0.06716417910447761,0.08955223880597014,0.17164179104477612,0.17489201089491643,134.0,2.338504550569595,0.3582089552238806,0.4574468085106383,0.4722222222222222,0.4793388429752066,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,product_fusion,0.7569998449978547,0.30097078864703913,0.7645484949832776,0.23386902899479475,0.05970149253731343,0.16417910447761194,0.208955223880597,0.17815208069069166,134.0,1.7547280833018615,0.26865671641791045,0.425531914893617,0.4722222222222222,0.4793388429752066,0.5149253731343284
scene,city street,134,0.5149253731343284,estimable,spatial_agreement,0.6505414099512233,0.4053864688230661,0.6557413600891862,0.27099306222886044,0.0,0.0,0.0,0.18004824968743977,134.0,2.1766334367564037,0.40298507462686567,0.4574468085106383,0.49074074074074076,0.49586776859504134,0.5149253731343284
scene,residential,55,0.6545454545454545,estimable,capacity_control_product,0.9809955798228253,0.318419118170322,0.9619883040935673,0.0809624942788254,0.23636363636363636,0.2545454545454545,0.4,0.05210604865123427,55.0,0.243884801217216,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
scene,residential,55,0.6545454545454545,estimable,confidence,0.9697190975537254,0.3266388188068449,0.9444444444444444,0.12302176723998266,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.1323576927624184,55.0,0.3658369360905403,0.39285714285714285,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
