criticality_specification,accepted_criticality_mass,accepted_detections,accepted_errors,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,coverage_at_weighted_risk_0.05,coverage_at_weighted_risk_0.10,coverage_at_weighted_risk_0.20,deferred_criticality_mass,deferred_detections,ece,ece_10,ece_15,ece_20,error_prevalence,mce_10,mce_15,mce_20,n,nll,operating_coverage,operating_criticality_mass_coverage,operating_defer_rate,operating_threshold,operating_weighted_risk,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00,status,weighted_aurc,weighted_risk_at_0.50,weighted_risk_at_0.70,weighted_risk_at_0.80,weighted_risk_at_0.90,weighted_risk_at_1.00
half_geometry,5751.470054155448,4146,431,0.8334452778515132,0.3249217309177773,0.8143251614679846,0.17254959971075082,0.020186172994456648,0.09049262629432067,0.2694488024265244,0.023114231160050566,0.09021309046672149,0.26584604632958636,70526.719589683,43659,0.007762725222084144,0.006013784581155091,0.007762725222084144,0.008314423632233399,0.5685179374542412,0.016823498693029793,0.4037132807614242,0.4037132807614242,47805,0.5206505214191727,0.08672732977721996,0.07540123960742214,0.91327267022278,0.21037879519992406,0.09765283955222892,0.33769819687905284,0.4422961989003108,0.4851741449639159,0.5287158628704242,0.5685179374542412,estimable,0.3462712110208997,0.36671970238996604,0.46352230325264115,0.5159469902701284,0.5615625641171325,0.600987988233599
no_geometry,6170.5,5173,541,0.8334452778515132,0.3249217309177773,0.8143251614679846,0.17254959971075082,0.020186172994456648,0.09049262629432067,0.2694488024265244,0.022871960498121176,0.09747368094158566,0.2680196267196671,58231.5,42632,0.007762725222084144,0.006013784581155091,0.007762725222084144,0.008314423632233399,0.5685179374542412,0.016823498693029793,0.4037132807614242,0.4037132807614242,47805,0.5206505214191727,0.10821043823867796,0.09581224185584299,0.8917895617613221,0.21037879519992406,0.10051859654809173,0.33769819687905284,0.4422961989003108,0.4851741449639159,0.5287158628704242,0.5685179374542412,estimable,0.3452561104902226,0.36056830091999537,0.4625545530668944,0.5170941415082438,0.5611607604982575,0.6003229713362939
primary,5249.096426215256,3355,348,0.8334452778515132,0.3249217309177773,0.8143251614679846,0.17254959971075082,0.020186172994456648,0.09049262629432067,0.2694488024265244,0.003471825365492377,0.08328440494630238,0.2601071344059653,82905.28286146163,44450,0.007762725222084144,0.006013784581155091,0.007762725222084144,0.008314423632233399,0.5685179374542412,0.016823498693029793,0.4037132807614242,0.4037132807614242,47805,0.5206505214191727,0.07018094341596068,0.059544363747213495,0.9298190565840393,0.21037879519992406,0.09744085793712357,0.33769819687905284,0.4422961989003108,0.4851741449639159,0.5287158628704242,0.5685179374542412,estimable,0.34818289822210297,0.3702585487945767,0.46523868294956283,0.5157753006921623,0.5620434618536025,0.6014738225003287
strong_geometry,4337.68831249373,2312,201,0.8334452778515132,0.3249217309177773,0.8143251614679846,0.17254959971075082,0.020186172994456648,0.09049262629432067,0.2694488024265244,0.0035829357938467,0.05736099176569742,0.25116010289091506,107569.07026286004,45493,0.007762725222084144,0.006013784581155091,0.007762725222084144,0.008314423632233399,0.5685179374542412,0.016823498693029793,0.4037132807614242,0.4037132807614242,47805,0.5206505214191727,0.048363141930760384,0.03876162948257406,0.9516368580692396,0.21037879519992406,0.07882994823807443,0.33769819687905284,0.4422961989003108,0.4851741449639159,0.5287158628704242,0.5685179374542412,estimable,0.35208251427684617,0.37560240613735363,0.4694195806795259,0.5164691650961385,0.5624891880007963,0.6021361338531882
