image_id,n,precision_mc,precision_det,mean_score_mc,aurc_mc,aurc_det,aurc_fus,rc50_mc,rc50_det,rc50_fus,ap
4288,26,0.6923076923076923,0.6923076923076923,0.3656753920591794,-0.027458232030373925,0.31910132467536145,-0.010670852742994674,0.23076923076923073,0.3076923076923077,0.23076923076923073,0.6765522414374886
4294,14,0.6428571428571429,0.6428571428571429,0.4469687363931111,0.36097037882752175,0.17907965050822194,0.21924920317777463,0.2857142857142857,0.4285714285714286,0.4285714285714286,0.9714285714285714
4336,11,0.5454545454545454,0.5454545454545454,0.4997152659026059,0.06094057457693822,0.24694346057982425,-0.046182605273514366,0.19999999999999996,0.6,0.19999999999999996,1.0
4360,21,0.6666666666666666,0.6666666666666666,0.4368450811931065,0.033036919425685485,0.22605534280125172,-0.010225307765113129,0.09999999999999998,0.5,0.30000000000000004,0.8800361172852524
4369,10,0.6,0.6,0.41448731124401095,0.018928571428571433,-0.21869047619047624,-0.09674603174603172,0.19999999999999996,0.6,0.19999999999999996,0.8178571428571428
4396,4,0.5,0.5,0.40632614493370056,0.14583333333333331,0.2708333333333333,0.14583333333333331,0.0,0.5,0.0,1.0
4469,11,0.45454545454545453,0.5454545454545454,0.36452971534295514,-0.1143677030040666,0.3273547159910797,-0.17841728978092616,0.4,0.4,0.4,0.8273809523809523
4476,6,0.3333333333333333,0.3333333333333333,0.3366076201200485,0.005555555555555536,0.10277777777777786,0.3388888888888889,0.33333333333333337,1.0,0.33333333333333337,0.7555555555555555
4496,15,0.8666666666666667,0.8666666666666667,0.4829261898994446,-0.11870037370037373,-0.012509897509897519,-0.02573741073741076,0.1428571428571429,0.0,0.1428571428571429,0.9585641922180385
4498,11,0.6363636363636364,0.6363636363636364,0.3267136216163635,0.07376688967598061,0.15587367178276268,0.22820411911321004,0.19999999999999996,0.6,0.4,0.7390241702741703
4504,5,1.0,1.0,0.58548024892807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4532,9,0.5555555555555556,0.5555555555555556,0.36211589972178143,-0.0019400352733686121,0.2975970017636683,0.3091710758377424,0.25,0.25,0.25,0.47392290249433106
4566,11,0.6363636363636364,0.5454545454545454,0.36221217567270453,0.2893152302243212,-0.0004952118588482657,-0.15007870916961824,0.4,0.8,0.4,0.9325396825396826
4602,8,0.375,0.375,0.40325507894158363,0.2787946428571429,-0.0664434523809524,-0.08727678571428571,0.5,0.5,0.5,0.4920634920634921
4611,17,0.6470588235294118,0.6470588235294118,0.4287253127378576,-0.02829608156165249,-0.117101924411613,-0.03494387436861486,0.25,0.5,0.25,0.6406232595377331
4653,14,0.5714285714285714,0.6428571428571429,0.3406597950628826,0.3866244866244867,0.02185433614005039,0.11684030255458826,0.2857142857142857,0.1428571428571429,0.0,0.7594662214147508
4670,12,0.5833333333333334,0.5833333333333334,0.4444026400645574,0.03081409331409332,0.30432599807599797,-0.0035924723424723137,0.16666666666666663,0.33333333333333337,0.16666666666666663,0.8274170274170274
4671,14,0.6428571428571429,0.5714285714285714,0.44987119095666067,0.2893124732410447,-0.18784211819926108,-0.1387178297892584,0.4285714285714286,0.5714285714285714,0.4285714285714286,0.7855939811822165
4678,16,0.5625,0.625,0.37962822802364826,0.269278507950383,-0.11825630966255968,-0.003745126401376392,0.25,0.5,0.25,0.7847735053617407
4687,6,0.6666666666666666,0.6666666666666666,0.3341821034749349,0.025000000000000022,0.06388888888888891,0.08055555555555557,0.33333333333333337,0.0,0.0,0.7166666666666667
4731,8,0.625,0.5,0.3354368805885315,-0.048139880952380976,-0.16279761904761908,-0.01837797619047621,0.25,0.5,0.25,0.5475417439703154
4738,13,0.6153846153846154,0.6153846153846154,0.3763193327646989,0.256197221581837,0.2083006736852891,0.1404740558586713,0.33333333333333337,0.33333333333333337,0.5,0.8253086419753086
4757,9,0.4444444444444444,0.4444444444444444,0.33141954408751595,0.17462522045855372,-0.18648589065255736,-0.17722663139329806,0.5,0.75,0.5,0.525
4772,11,0.7272727272727273,0.7272727272727273,0.40255066752433777,-0.1118555686737505,-0.14190607372425557,0.2411747343565525,0.19999999999999996,0.4,0.4,0.7418100418100418
4778,10,0.6,0.7,0.4148228883743286,0.29059523809523813,0.23964285714285716,0.30865079365079373,0.4,0.4,0.19999999999999996,0.5403138528138529
4780,8,0.625,0.625,0.36524584516882896,-0.08087797619047621,0.264360119047619,0.014360119047619052,0.25,0.25,0.25,0.7295238095238095
4807,19,0.42105263157894735,0.42105263157894735,0.3560882147989775,-0.040835123994648115,0.22146057823913468,-0.20926267597483172,0.33333333333333337,0.5555555555555556,0.5555555555555556,0.6159997029114676
4813,9,0.6666666666666666,0.6666666666666666,0.38787832193904453,-0.19067460317460316,0.09986772486772488,-0.08511904761904762,0.5,0.0,0.25,0.9761904761904762
4843,20,0.5,0.55,0.38085739612579345,-0.19158097492462822,0.1308952936468416,0.1074115822258237,0.6,0.6,0.7,0.7525419025419025
4863,24,0.7083333333333334,0.7083333333333334,0.4198700276513894,-0.07305805735061019,-0.04797502065009471,0.3531313833732986,0.25,0.16666666666666663,0.25,0.9529922319873301
4873,4,0.25,0.25,0.30877916514873505,0.32291666666666663,0.07291666666666666,0.07291666666666666,0.5,0.5,0.5,1.0
4894,14,0.7857142857142857,0.7857142857142857,0.4760449549981526,0.0728497692783407,0.19651241615527332,-0.08650654900654899,0.0,0.4285714285714286,0.1428571428571429,0.9546037296037296
4914,9,0.5555555555555556,0.5555555555555556,0.3642255895667606,0.07643298059964726,0.17028218694885355,0.35421075837742494,0.25,0.5,0.25,0.9666666666666667
4934,11,0.36363636363636365,0.36363636363636365,0.39415166052905,0.1765938606847698,0.11548274957365856,0.06896563032926672,0.6,0.8,0.8,0.5845238095238094
4935,10,0.6,0.6,0.36801747381687167,0.36476190476190473,0.0022619047619047705,-0.020952380952380917,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.9367346938775509
4966,13,0.7692307692307693,0.7692307692307693,0.4289770997487582,0.06725091148168069,0.2244492686800379,-0.016815022584253367,0.0,0.33333333333333337,0.16666666666666663,0.9408119658119658
5005,14,0.42857142857142855,0.42857142857142855,0.3696711105959756,0.2598946688232402,-0.18236763236763243,-0.10549648763934483,0.5714285714285714,0.7142857142857143,0.4285714285714286,0.788425925925926
5021,26,0.6538461538461539,0.6538461538461539,0.4033464021407641,0.40714534144227554,0.14722516398462793,0.3296686357698685,0.23076923076923073,0.46153846153846156,0.23076923076923073,0.8929996038819569
5022,17,0.5882352941176471,0.5882352941176471,0.3866192067370695,0.24179260042149311,0.17482607021966873,0.15325744276868836,0.375,0.5,0.5,0.7688967894850246
5041,10,0.5,0.5,0.41443605720996857,0.0884126984126985,-0.10825396825396824,0.26674603174603173,0.6,0.4,0.4,0.6627344877344876
5070,15,0.4,0.4,0.4425473471482595,0.28670718170718174,0.07446183446183452,0.1606465756465757,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5722222222222222
5076,21,0.38095238095238093,0.38095238095238093,0.3843898560319628,0.2888888107486074,0.17121716944251208,0.28526069283477506,0.5,0.5,0.5,0.6859375
5080,16,0.6875,0.625,0.4395107068121433,0.04676031433843934,-0.14762138902763905,-0.03344801899489397,0.125,0.25,0.125,0.9325712471223306
5121,7,0.42857142857142855,0.5714285714285714,0.39185728771345957,0.03299319727891156,-0.14727891156462575,0.2693877551020408,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.8055555555555556
5150,11,0.9090909090909091,0.9090909090909091,0.44300361384044995,0.01531221303948578,-0.12949298176570906,-0.12949298176570906,0.0,0.19999999999999996,0.19999999999999996,0.9406172110717564
5152,11,0.7272727272727273,0.7272727272727273,0.3979696902361783,0.05517184835366652,0.23688180506362322,0.3430506362324544,0.0,0.4,0.19999999999999996,0.8936387686387688
5154,9,0.5555555555555556,0.5555555555555556,0.3599104715718163,0.005004409171075808,0.22477954144620807,0.33139329805996465,0.25,0.5,0.25,0.8468614718614719
5170,18,0.6666666666666666,0.6666666666666666,0.3694678263531791,0.4276814053774838,-0.081280053461426,0.04643140537748382,0.11111111111111116,0.2222222222222222,0.11111111111111116,0.8707884221042115
5194,7,0.2857142857142857,0.42857142857142855,0.36333552854401724,0.05374149659863947,0.23061224489795928,-0.12653061224489792,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.5138888888888888
5221,21,0.9047619047619048,0.8571428571428571,0.4180144766966502,0.03781875323228706,0.2768363397786219,0.371524272204281,0.0,0.19999999999999996,0.09999999999999998,0.9743633063273156
5236,10,0.6,0.6,0.34154515266418456,0.04809523809523811,0.17575396825396816,0.3280952380952381,0.19999999999999996,0.6,0.4,0.6540043290043289
5262,9,0.5555555555555556,0.5555555555555556,0.3241010076469845,0.04204144620811284,0.3727292768959435,0.06981922398589063,0.25,0.25,0.0,0.6840659340659342
5286,11,0.36363636363636365,0.36363636363636365,0.37076519565148786,-0.09111898202807295,0.1379574970484061,0.19968188377279283,0.4,0.6,0.6,0.49358974358974356
5359,6,1.0,1.0,0.3769763608773549,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5370,14,0.5714285714285714,0.5714285714285714,0.346244147845677,0.2129824540538826,0.16952967667253394,0.19807058021343737,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.8790356405329668
5372,7,1.0,1.0,0.3661896927016122,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5438,10,0.4,0.4,0.4385950118303299,-0.012301587301587258,0.26591269841269843,0.36769841269841275,0.19999999999999996,0.4,0.4,0.6644444444444445
5447,8,0.5,0.5,0.386602982878685,0.08571428571428574,0.18988095238095237,0.08571428571428574,0.75,0.75,0.75,0.569047619047619
5509,6,0.6666666666666666,0.6666666666666666,0.37874735891819,-0.07500000000000001,0.025000000000000022,0.008333333333333331,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.48412698412698413
5519,14,0.7142857142857143,0.7142857142857143,0.3497977299349649,0.10601303458446315,-0.0025496329067757617,0.10601303458446315,0.0,0.1428571428571429,0.0,0.734314170677807
5531,14,0.6428571428571429,0.6428571428571429,0.41816470665591104,0.25716961609818756,0.26102409495266643,0.3045073973645403,0.4285714285714286,0.4285714285714286,0.2857142857142857,0.8095337995337996
5554,13,0.38461538461538464,0.38461538461538464,0.44687659236101,-0.06770238308699855,0.09807628269166724,0.2467363832748447,0.5,0.6666666666666667,0.5,1.0
5636,6,0.16666666666666666,0.16666666666666666,0.40187545120716095,0.11388888888888893,0.2944444444444444,0.11388888888888893,1.0,0.6666666666666667,1.0,0.25
5644,10,0.3,0.3,0.3513170927762985,-0.13964285714285718,-0.2521031746031747,-0.13964285714285718,0.6,0.8,0.6,0.6667929292929293
5649,16,0.6875,0.625,0.5216013211756945,0.007207159160284166,0.25999044358419354,0.3270980321761572,0.125,0.5,0.375,0.9674931129476584
5658,6,0.5,0.5,0.45269546409447986,0.3277777777777777,0.2305555555555555,0.14722222222222214,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.5666666666666667
5669,26,0.6538461538461539,0.5,0.3712674264724438,0.254376558416612,-0.3594501072982492,-0.24910655204018273,0.46153846153846156,0.6923076923076923,0.46153846153846156,0.9168771013431578
5727,21,0.6190476190476191,0.6190476190476191,0.41729076703389484,-0.10172190640456899,-0.15696077637696396,-0.11530845213397181,0.30000000000000004,0.4,0.30000000000000004,0.7689734176498881
5759,6,0.8333333333333334,0.8333333333333334,0.38031838337580365,0.011111111111111092,0.06944444444444443,0.011111111111111092,0.0,0.0,0.0,0.8766666666666667
5776,4,0.5,0.5,0.35859672725200653,0.14583333333333331,0.020833333333333315,0.14583333333333331,0.0,0.5,0.0,0.8055555555555556
5780,23,0.6086956521739131,0.6086956521739131,0.3857888903306878,-0.010943024055927675,0.14074937464481674,0.3590651504918888,0.18181818181818177,0.5454545454545454,0.2727272727272727,0.8069705148652517
5805,9,0.6666666666666666,0.6666666666666666,0.5309065216117435,-0.007341269841269843,-0.13511904761904758,-0.00612874779541446,0.25,0.5,0.0,0.925
5845,10,0.5,0.5,0.4310842752456665,0.09396825396825403,-0.15325396825396828,0.10730158730158734,0.6,0.6,0.8,0.8273809523809523
